CustomerID,customer_order_count,customer_total_revenue,customer_avg_order_value,customer_first_order_date,customer_last_order_date,customer_active_months,customer_total_quantity,customer_unique_products,customer_line_count,customer_country_count,primary_country,customer_active_days,value_tier
12623,1,305.1,305.1,2011-03-08 13:50:00,2011-03-08 13:50:00,1,191,18,18,1,Germany,0,Low Value
12624,2,641.13,320.56,2011-06-15 12:34:00,2011-08-25 15:04:00,2,355,36,38,1,France,71,Medium Value
12625,2,2683.82,1341.91,2011-01-24 13:27:00,2011-05-12 09:54:00,2,1612,73,86,1,Germany,107,High Value
12626,9,6620.48,735.61,2011-01-17 11:01:00,2011-11-16 16:06:00,6,3453,232,294,1,Germany,303,High Value
12627,7,4478.53,639.79,2011-07-22 13:59:00,2011-11-29 12:07:00,5,2752,162,230,1,Germany,129,High Value
12628,3,786.46,262.15,2011-10-06 09:28:00,2011-12-05 13:15:00,3,448,34,41,1,Germany,60,Medium Value
12630,2,1270.88,635.44,2011-10-27 10:41:00,2011-11-30 10:48:00,2,548,60,64,1,Finland,34,Medium Value
12631,1,640.5,640.5,2011-10-13 13:53:00,2011-10-13 13:53:00,1,236,31,31,1,Finland,0,Medium Value
12633,4,2163.98,541.0,2011-02-25 08:44:00,2011-10-12 11:40:00,4,1162,73,101,1,Germany,229,High Value
12635,2,1689.18,844.59,2011-07-08 08:43:00,2011-09-11 11:04:00,2,1172,96,101,1,Germany,65,Medium Value
12637,8,6002.9,750.36,2011-01-20 10:47:00,2011-10-03 13:46:00,6,2994,205,382,1,France,256,High Value
12638,1,671.69,671.69,2011-11-06 13:11:00,2011-11-06 13:11:00,1,577,39,39,1,Sweden,0,Medium Value
12639,1,486.1,486.1,2011-04-15 12:48:00,2011-04-15 12:48:00,1,201,22,22,1,Sweden,0,Medium Value
12640,3,1174.58,391.53,2011-09-19 12:01:00,2011-11-16 11:52:00,2,311,47,53,1,France,57,Medium Value
12641,1,185.9,185.9,2011-08-16 13:26:00,2011-08-16 13:26:00,1,72,10,10,1,Sweden,0,Low Value
12642,3,1013.26,337.75,2011-08-24 09:23:00,2011-11-14 15:03:00,3,552,39,47,1,Germany,82,Medium Value
12643,6,3344.64,557.44,2011-01-11 11:48:00,2011-08-03 12:56:00,4,1808,11,24,1,France,204,High Value
12644,1,477.91,477.91,2011-08-02 10:33:00,2011-08-02 10:33:00,1,325,31,31,1,Germany,0,Medium Value
12645,4,1775.18,443.8,2011-01-27 13:08:00,2011-11-06 12:38:00,4,1084,58,73,1,Germany,282,Medium Value
12646,2,1346.97,673.48,2011-10-21 12:52:00,2011-12-05 10:14:00,2,897,43,45,1,USA,44,Medium Value
12647,12,3722.82,310.23,2010-12-05 14:02:00,2011-11-17 12:56:00,8,1431,78,121,1,Germany,346,High Value
12648,1,318.05,318.05,2011-07-08 11:55:00,2011-07-08 11:55:00,1,160,21,21,1,Germany,0,Low Value
12649,3,623.51,207.84,2011-05-11 14:37:00,2011-08-24 14:41:00,2,586,28,31,1,Germany,105,Medium Value
12650,1,314.44,314.44,2011-12-06 16:34:00,2011-12-06 16:34:00,1,254,20,20,1,France,0,Low Value
12651,1,114.0,114.0,2011-01-09 12:46:00,2011-01-09 12:46:00,1,78,9,9,1,France,0,Low Value
12652,1,919.98,919.98,2011-01-12 15:00:00,2011-01-12 15:00:00,1,505,48,48,1,France,0,Medium Value
12653,2,2209.85,1104.92,2011-02-16 10:53:00,2011-07-14 10:41:00,2,919,37,43,1,Israel,147,High Value
12654,5,601.98,120.4,2011-02-17 13:16:00,2011-11-29 10:10:00,3,264,31,38,1,Germany,284,Medium Value
12656,5,4051.17,810.23,2011-04-20 09:20:00,2011-11-22 13:42:00,5,1723,89,126,1,France,216,High Value
12657,4,1643.18,410.8,2011-09-22 11:40:00,2011-11-28 15:47:00,3,1044,35,47,1,France,67,Medium Value
12658,1,686.05,686.05,2011-11-21 10:22:00,2011-11-21 10:22:00,1,320,36,36,1,Germany,0,Medium Value
12659,1,91.68,91.68,2011-11-10 11:53:00,2011-11-10 11:53:00,1,105,5,5,1,France,0,Low Value
12660,1,245.1,245.1,2011-11-28 13:26:00,2011-11-28 13:26:00,1,127,13,13,1,France,0,Low Value
12662,11,3849.78,349.98,2010-12-01 13:04:00,2011-12-09 11:59:00,10,2058,129,230,1,Germany,372,High Value
12664,9,4881.88,542.43,2011-01-21 11:42:00,2011-12-01 17:07:00,7,1203,10,37,1,Finland,314,High Value
12665,1,63.0,63.0,2011-01-19 08:34:00,2011-01-19 08:34:00,1,37,3,3,1,Germany,0,Low Value
12667,1,620.13,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,1,395,33,33,1,Finland,0,Medium Value
12668,4,3807.15,951.79,2010-12-19 12:46:00,2011-11-28 10:56:00,4,1634,115,161,1,Germany,343,High Value
12669,3,2744.03,914.68,2011-03-28 10:15:00,2011-07-12 09:54:00,3,1115,98,101,1,France,105,High Value
12670,5,2996.05,599.21,2011-04-21 10:16:00,2011-11-29 15:23:00,4,1397,58,92,1,France,222,High Value
12672,1,225.9,225.9,2011-01-14 09:20:00,2011-01-14 09:20:00,1,78,10,10,1,France,0,Low Value
12673,2,610.52,305.26,2011-01-17 11:46:00,2011-12-04 13:55:00,2,351,42,42,1,Germany,321,Medium Value
12674,4,1970.6,492.65,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1133,52,83,1,France,169,Medium Value
12676,6,1331.39,221.9,2011-02-01 15:41:00,2011-11-15 12:25:00,6,670,33,45,1,Sweden,286,Medium Value
12678,12,17628.46,1469.04,2010-12-21 11:00:00,2011-10-28 13:04:00,9,10923,105,165,1,France,311,High Value
12679,4,1113.02,278.26,2011-03-01 12:26:00,2011-10-12 12:30:00,4,554,43,48,1,France,225,Medium Value
12680,4,862.81,215.7,2011-08-18 15:44:00,2011-12-09 12:50:00,3,443,33,52,1,France,112,Medium Value
12681,22,13787.54,626.71,2010-12-07 10:08:00,2011-11-25 11:33:00,10,7536,267,638,1,France,353,High Value
12682,31,12279.82,396.12,2010-12-03 13:59:00,2011-12-06 10:00:00,13,5555,209,524,1,France,367,High Value
12683,15,8476.57,565.1,2010-12-09 10:37:00,2011-12-05 16:31:00,9,4987,177,344,1,France,361,High Value
12684,7,2283.63,326.23,2011-05-10 12:55:00,2011-12-02 09:53:00,5,1985,61,105,1,France,205,High Value
12685,6,2863.08,477.18,2011-09-07 10:28:00,2011-11-11 13:46:00,3,1523,117,157,1,France,65,High Value
12686,1,89.14,89.14,2010-12-03 09:51:00,2010-12-03 09:51:00,1,107,7,7,1,France,0,Low Value
12688,1,4873.81,4873.81,2011-08-18 08:49:00,2011-08-18 08:49:00,1,3028,171,171,1,Israel,0,High Value
12689,2,1247.61,623.81,2011-08-04 10:04:00,2011-11-14 08:31:00,2,628,57,72,1,France,101,Medium Value
12690,1,389.01,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,1,106,16,16,1,France,0,Medium Value
12691,6,1035.8,172.63,2010-12-17 14:46:00,2011-11-11 16:49:00,5,394,21,32,1,France,329,Medium Value
12693,4,855.91,213.98,2011-01-24 12:58:00,2011-08-04 17:51:00,4,255,35,39,1,Germany,192,Medium Value
12694,2,869.67,434.84,2011-06-09 17:48:00,2011-09-30 13:06:00,2,509,32,37,1,France,112,Medium Value
12695,4,582.1,145.52,2011-05-13 13:15:00,2011-12-02 13:22:00,4,220,23,27,1,France,203,Medium Value
12697,3,957.59,319.2,2011-06-23 15:44:00,2011-11-11 08:47:00,3,508,37,41,1,Sweden,140,Medium Value
12700,4,4939.99,1235.0,2011-05-08 16:10:00,2011-12-02 10:47:00,4,2967,193,268,1,France,207,High Value
12701,2,797.71,398.86,2011-04-11 13:02:00,2011-09-21 10:47:00,2,678,50,53,1,Germany,162,Medium Value
12702,1,219.0,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,1,53,12,12,1,Germany,0,Low Value
12703,1,283.55,283.55,2011-09-29 17:52:00,2011-09-29 17:52:00,1,164,21,21,1,Germany,0,Low Value
12704,8,2340.84,292.6,2011-06-23 10:20:00,2011-12-02 13:15:00,5,1006,64,88,1,Finland,162,High Value
12705,9,6868.29,763.14,2010-12-17 15:58:00,2011-11-24 13:17:00,7,3997,228,334,1,Germany,341,High Value
12707,1,603.42,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,1,256,33,33,1,France,0,Medium Value
12708,10,2712.91,271.29,2010-12-06 10:43:00,2011-11-10 09:52:00,9,1307,86,157,1,Germany,338,High Value
12709,15,9706.52,647.1,2010-12-08 09:49:00,2011-11-24 15:38:00,10,3912,93,207,1,Germany,351,High Value
12710,3,1149.02,383.01,2011-05-22 14:05:00,2011-09-04 12:00:00,3,851,75,77,1,Germany,104,Medium Value
12712,13,4396.13,338.16,2010-12-03 14:30:00,2011-11-11 08:19:00,10,1062,58,133,1,Germany,342,High Value
12713,1,848.55,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,1,508,38,38,1,Germany,0,Medium Value
12714,5,4708.86,941.77,2011-02-18 10:53:00,2011-11-30 15:43:00,5,3069,216,259,1,France,285,High Value
12715,1,343.36,343.36,2011-08-25 15:22:00,2011-08-25 15:22:00,1,192,20,20,1,Sweden,0,Low Value
12716,2,1053.49,526.74,2011-07-29 13:28:00,2011-12-06 08:55:00,2,708,60,69,1,France,129,Medium Value
12717,2,1030.98,515.49,2011-04-08 10:32:00,2011-07-11 14:47:00,2,506,49,55,1,Greece,94,Medium Value
12718,1,238.25,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,1,203,19,19,1,France,0,Low Value
12719,2,644.95,322.48,2011-10-05 14:50:00,2011-12-04 13:45:00,2,374,34,39,1,France,59,Medium Value
12720,25,5781.73,231.27,2010-12-05 15:21:00,2011-12-07 08:03:00,13,4672,211,354,1,Germany,366,High Value
12721,6,2656.13,442.69,2010-12-20 11:38:00,2011-11-08 12:13:00,6,1959,133,161,1,France,323,High Value
12722,4,997.63,249.41,2011-07-12 11:55:00,2011-09-15 14:50:00,3,566,50,53,1,France,65,Medium Value
12723,5,725.07,145.01,2011-10-05 15:52:00,2011-12-06 10:19:00,3,434,53,69,1,France,61,Medium Value
12724,4,1031.41,257.85,2011-01-11 15:00:00,2011-12-04 16:02:00,4,445,47,53,1,France,327,Medium Value
12725,1,427.8,427.8,2010-12-03 15:45:00,2010-12-03 15:45:00,1,164,24,24,1,Italy,0,Medium Value
12726,7,2609.1,372.73,2010-12-17 12:56:00,2011-11-11 13:35:00,7,3143,57,124,1,France,329,High Value
12727,7,3980.7,568.67,2011-01-23 15:17:00,2011-11-29 11:46:00,6,2098,109,139,1,France,309,High Value
12728,4,836.33,209.08,2011-01-11 13:31:00,2011-09-29 15:31:00,4,419,38,46,1,France,261,Medium Value
12729,1,453.01,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,1,233,26,26,1,France,0,Medium Value
12731,12,18895.91,1574.66,2010-12-10 10:56:00,2011-11-16 11:59:00,10,8437,109,274,1,France,341,High Value
12732,1,236.26,236.26,2011-06-13 11:33:00,2011-06-13 11:33:00,1,111,12,12,1,France,0,Low Value
12733,1,383.95,383.95,2011-04-19 16:19:00,2011-04-19 16:19:00,1,137,22,22,1,USA,0,Medium Value
12734,1,110.4,110.4,2010-12-22 12:47:00,2010-12-22 12:47:00,1,88,4,4,1,France,0,Low Value
12735,2,779.57,389.78,2011-01-06 14:26:00,2011-01-28 13:37:00,1,368,38,43,1,France,21,Medium Value
12736,1,234.0,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,1,173,4,4,1,France,0,Low Value
12738,1,155.35,155.35,2010-12-02 18:27:00,2010-12-02 18:27:00,1,148,11,11,1,Germany,0,Low Value
12739,2,1013.04,506.52,2011-09-01 17:45:00,2011-09-22 13:00:00,1,486,38,38,1,United Arab Emirates,20,Medium Value
12740,1,427.6,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,1,342,27,27,1,France,0,Medium Value
12743,2,540.13,270.06,2011-07-28 16:06:00,2011-07-28 16:21:00,1,315,114,131,1,Unspecified,0,Medium Value
12744,7,21279.29,3039.9,2011-01-25 13:26:00,2011-10-19 11:18:00,4,5241,178,222,1,Singapore,266,High Value
12747,11,4196.01,381.46,2010-12-05 15:38:00,2011-12-07 14:34:00,9,1275,42,103,1,United Kingdom,366,High Value
12748,209,33053.19,158.15,2010-12-01 12:48:00,2011-12-09 12:20:00,13,25287,1768,4412,1,United Kingdom,372,High Value
12749,5,4090.88,818.18,2011-05-10 15:25:00,2011-12-06 09:56:00,4,1471,160,199,1,United Kingdom,209,High Value
12750,1,275.88,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,1,137,15,15,1,Poland,0,Low Value
12752,1,4366.78,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,1,2262,53,53,1,Norway,0,High Value
12753,6,21429.39,3571.56,2010-12-12 11:44:00,2011-11-17 10:52:00,6,11421,132,197,1,Japan,339,High Value
12754,3,3010.74,1003.58,2011-02-04 10:31:00,2011-04-18 09:00:00,3,6481,49,63,1,Japan,72,High Value
12755,2,3811.95,1905.98,2010-12-09 10:44:00,2011-03-04 12:42:00,2,1491,4,4,1,Japan,85,High Value
12756,1,112.08,112.08,2011-09-14 09:31:00,2011-09-14 09:31:00,1,144,4,4,1,Japan,0,Low Value
12757,13,7834.65,602.67,2011-05-12 19:01:00,2011-11-24 12:30:00,5,2395,237,364,1,Portugal,195,High Value
12758,2,2791.59,1395.8,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2135,84,97,1,Portugal,159,High Value
12759,3,1531.44,510.48,2011-03-09 08:09:00,2011-10-18 14:49:00,3,902,81,95,1,Netherlands,223,Medium Value
12762,2,1898.52,949.26,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1227,62,69,1,Portugal,17,Medium Value
12763,2,494.08,247.04,2010-12-05 15:46:00,2011-07-24 14:12:00,2,316,16,18,1,Japan,230,Medium Value
12764,1,1693.88,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,1,386,45,45,1,Lebanon,0,Medium Value
12766,7,6989.63,998.52,2010-12-08 13:53:00,2011-12-06 08:46:00,7,3646,205,310,1,Portugal,362,High Value
12769,1,1143.6,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,1,356,32,32,1,Brazil,0,Medium Value
12770,1,1351.45,1351.45,2011-05-13 09:33:00,2011-05-13 09:33:00,1,743,12,12,1,Japan,0,Medium Value
12772,1,892.47,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,1,556,55,55,1,Portugal,0,Medium Value
12775,5,1386.04,277.21,2011-02-01 13:45:00,2011-11-22 16:33:00,5,877,47,66,1,Netherlands,294,Medium Value
12778,6,822.23,137.04,2011-01-31 14:35:00,2011-11-20 11:30:00,5,825,40,50,1,Netherlands,292,Medium Value
12779,8,3981.36,497.67,2010-12-03 13:40:00,2011-11-02 11:43:00,8,2024,88,149,1,Poland,333,High Value
12781,2,826.74,413.37,2011-02-28 08:43:00,2011-10-07 10:37:00,2,671,25,25,1,Czech Republic,221,Medium Value
12782,5,2330.92,466.18,2010-12-17 11:30:00,2011-12-05 09:16:00,5,1086,81,103,1,Portugal,352,High Value
12783,6,2225.91,370.98,2011-09-25 15:35:00,2011-12-07 15:56:00,4,624,76,84,1,Portugal,73,High Value
12784,2,532.82,266.41,2011-11-24 12:53:00,2011-11-30 15:38:00,1,280,54,57,1,Portugal,6,Medium Value
12785,1,311.95,311.95,2010-12-10 13:48:00,2010-12-10 13:48:00,1,131,14,14,1,Portugal,0,Low Value
12787,3,463.66,154.55,2011-05-31 09:36:00,2011-11-30 08:44:00,3,261,17,20,1,Netherlands,182,Medium Value
12789,1,91.85,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,1,4,4,4,1,Netherlands,0,Low Value
12790,1,324.92,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,1,166,21,21,1,Netherlands,0,Low Value
12791,1,192.6,192.6,2010-12-01 11:27:00,2010-12-01 11:27:00,1,97,2,2,1,Netherlands,0,Low Value
12792,1,400.54,400.54,2011-03-28 11:36:00,2011-03-28 11:36:00,1,217,25,25,1,Portugal,0,Medium Value
12793,2,545.48,272.74,2010-12-03 15:14:00,2011-01-09 12:12:00,2,295,21,24,1,Portugal,36,Medium Value
12794,2,860.41,430.2,2011-09-02 12:01:00,2011-10-17 14:54:00,2,592,43,45,1,Portugal,45,Medium Value
12795,1,430.48,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,1,68,14,14,1,Portugal,0,Medium Value
12797,1,254.03,254.03,2010-12-09 10:55:00,2010-12-09 10:55:00,1,118,13,13,1,Portugal,0,Low Value
12798,3,6977.04,2325.68,2011-06-22 10:11:00,2011-11-29 15:52:00,3,5256,6,8,1,Japan,160,High Value
12802,1,427.58,427.58,2011-06-06 09:36:00,2011-06-06 09:36:00,1,314,25,25,1,Netherlands,0,Medium Value
12808,3,483.65,161.22,2010-12-06 10:27:00,2011-11-03 10:05:00,3,188,27,28,1,Portugal,331,Medium Value
12809,1,489.31,489.31,2011-06-15 10:51:00,2011-06-15 10:51:00,1,220,25,25,1,Portugal,0,Medium Value
12811,3,514.85,171.62,2011-02-28 15:39:00,2011-03-24 09:42:00,2,230,27,31,1,Portugal,23,Medium Value
12812,1,229.64,229.64,2011-10-26 09:54:00,2011-10-26 09:54:00,1,164,15,15,1,Japan,0,Low Value
12814,1,125.92,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,1,49,2,2,1,Poland,0,Low Value
12815,2,1063.46,531.73,2011-05-25 13:34:00,2011-07-15 10:21:00,2,379,38,47,1,Poland,50,Medium Value
12816,2,572.2,286.1,2011-06-16 13:24:00,2011-09-05 12:41:00,2,128,27,29,1,Poland,80,Medium Value
12817,1,166.04,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,1,53,4,4,1,Austria,0,Low Value
12818,1,1542.08,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,1,929,14,14,1,Austria,0,Medium Value
12820,4,942.34,235.58,2011-01-17 12:34:00,2011-12-06 15:12:00,4,722,55,59,1,United Kingdom,323,Medium Value
12821,1,92.72,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,1,70,6,6,1,United Kingdom,0,Low Value
12822,2,948.88,474.44,2011-09-13 13:46:00,2011-09-30 10:04:00,1,550,41,46,1,United Kingdom,16,Medium Value
12823,5,1759.5,351.9,2011-02-16 12:15:00,2011-09-26 07:35:00,4,230,1,5,1,United Kingdom,221,Medium Value
12824,1,397.12,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,1,232,25,25,1,United Kingdom,0,Medium Value
12826,7,1474.72,210.67,2010-12-09 15:21:00,2011-12-07 10:25:00,6,1058,58,91,1,United Kingdom,362,Medium Value
12827,3,430.15,143.38,2011-10-26 15:44:00,2011-12-04 12:17:00,3,197,19,25,1,United Kingdom,38,Medium Value
12828,6,1018.71,169.78,2011-08-01 16:16:00,2011-12-07 08:45:00,4,494,46,56,1,United Kingdom,127,Medium Value
12829,2,293.0,146.5,2010-12-14 14:54:00,2011-01-07 11:13:00,2,376,9,11,1,United Kingdom,23,Low Value
12830,6,6814.64,1135.77,2011-06-21 10:53:00,2011-11-02 11:54:00,4,9848,13,38,1,United Kingdom,134,High Value
12831,1,215.05,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,1,135,9,9,1,United Kingdom,0,Low Value
12832,2,383.03,191.52,2011-09-02 13:48:00,2011-11-07 13:30:00,2,195,27,27,1,United Kingdom,65,Medium Value
12833,1,417.38,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,1,156,24,24,1,United Kingdom,0,Medium Value
12834,1,312.38,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,1,110,18,18,1,United Kingdom,0,Low Value
12836,4,2610.36,652.59,2011-02-01 11:19:00,2011-10-11 15:10:00,4,1062,148,174,1,United Kingdom,252,High Value
12837,1,134.1,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,1,24,12,12,1,United Kingdom,0,Low Value
12838,2,671.95,335.98,2010-12-01 11:57:00,2011-11-06 12:20:00,2,355,115,120,1,United Kingdom,340,Medium Value
12839,14,5591.42,399.39,2010-12-07 15:48:00,2011-12-07 12:33:00,10,3807,95,314,1,United Kingdom,364,High Value
12840,4,2726.77,681.69,2011-04-27 12:21:00,2011-07-19 09:29:00,4,1511,67,113,1,United Kingdom,82,High Value
12841,25,3991.58,159.66,2010-12-03 10:43:00,2011-12-05 11:13:00,13,2720,229,414,1,United Kingdom,367,High Value
12842,2,1118.99,559.5,2011-02-04 12:36:00,2011-09-30 15:33:00,2,547,34,34,1,United Kingdom,238,Medium Value
12843,8,1702.26,212.78,2011-03-20 14:38:00,2011-10-05 12:09:00,5,781,69,103,1,United Kingdom,198,Medium Value
12844,2,325.96,162.98,2011-08-01 13:11:00,2011-11-10 13:31:00,2,125,47,52,1,United Kingdom,101,Low Value
12845,4,354.09,88.52,2011-02-22 14:10:00,2011-03-17 13:34:00,2,204,26,27,1,United Kingdom,22,Medium Value
12847,1,843.64,843.64,2011-11-17 13:16:00,2011-11-17 13:16:00,1,873,72,84,1,United Kingdom,0,Medium Value
12849,2,1010.29,505.14,2011-03-16 12:26:00,2011-11-08 13:41:00,2,597,47,48,1,United Kingdom,237,Medium Value
12851,1,131.81,131.81,2011-09-04 12:41:00,2011-09-04 12:41:00,1,106,43,47,1,United Kingdom,0,Low Value
12852,1,311.55,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,1,149,17,17,1,United Kingdom,0,Low Value
12853,6,1957.1,326.18,2011-01-28 10:28:00,2011-07-28 11:29:00,3,800,66,78,1,United Kingdom,181,Medium Value
12854,3,1316.25,438.75,2011-01-25 13:35:00,2011-09-22 12:15:00,3,626,95,109,1,United Kingdom,239,Medium Value
12855,1,38.1,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,1,30,3,3,1,United Kingdom,0,Low Value
12856,6,2170.78,361.8,2011-10-07 12:38:00,2011-12-02 10:52:00,3,1076,155,311,1,United Kingdom,55,High Value
12857,2,1106.4,553.2,2011-02-10 12:32:00,2011-05-13 10:20:00,2,343,37,46,1,United Kingdom,91,Medium Value
12863,1,521.2,521.2,2011-10-18 14:15:00,2011-10-18 14:15:00,1,188,5,5,1,United Kingdom,0,Medium Value
12864,1,147.12,147.12,2011-07-24 13:03:00,2011-07-24 13:03:00,1,216,3,3,1,United Kingdom,0,Low Value
12865,2,1568.23,784.12,2011-08-08 10:11:00,2011-11-13 14:31:00,2,925,86,95,1,Austria,97,Medium Value
12866,1,559.12,559.12,2011-03-01 14:11:00,2011-03-01 14:11:00,1,171,26,26,1,Belgium,0,Medium Value
12867,7,4009.34,572.76,2010-12-14 16:39:00,2011-11-13 15:30:00,7,4284,240,534,1,United Kingdom,333,High Value
12868,6,1607.06,267.84,2010-12-01 12:50:00,2011-06-07 10:42:00,5,928,72,107,1,United Kingdom,187,Medium Value
12871,2,380.64,190.32,2011-05-16 13:32:00,2011-09-16 15:07:00,2,200,8,11,1,United Kingdom,123,Medium Value
12872,2,599.97,299.98,2010-12-09 14:44:00,2011-01-17 10:52:00,2,319,58,66,1,United Kingdom,38,Medium Value
12873,1,374.0,374.0,2011-03-02 14:58:00,2011-03-02 14:58:00,1,128,4,4,1,United Kingdom,0,Medium Value
12875,2,343.23,171.62,2010-12-12 12:03:00,2011-07-19 15:30:00,2,2019,1,2,1,United Kingdom,219,Low Value
12876,2,2218.02,1109.01,2011-05-27 13:34:00,2011-10-13 12:26:00,2,1941,67,85,1,Belgium,138,High Value
12877,12,1535.77,127.98,2010-12-16 12:23:00,2011-12-06 10:30:00,11,1178,100,154,1,United Kingdom,354,Medium Value
12878,2,854.99,427.5,2011-03-18 14:02:00,2011-04-17 13:07:00,2,547,38,47,1,United Kingdom,29,Medium Value
12879,3,573.22,191.07,2011-09-09 12:11:00,2011-10-26 12:24:00,2,370,7,10,1,United Kingdom,47,Medium Value
12881,1,298.0,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,1,21,7,7,1,United Kingdom,0,Low Value
12882,2,1463.04,731.52,2011-11-06 11:22:00,2011-11-30 16:18:00,1,246,12,13,1,United Kingdom,24,Medium Value
12883,4,703.47,175.87,2011-09-11 15:18:00,2011-11-15 09:32:00,2,196,39,42,1,United Kingdom,64,Medium Value
12884,1,309.05,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,1,43,7,7,1,United Kingdom,0,Low Value
12885,3,1175.22,391.74,2011-08-08 11:45:00,2011-10-07 13:40:00,2,655,66,71,1,United Kingdom,60,Medium Value
12886,2,1378.4,689.2,2011-05-04 11:21:00,2011-10-03 10:09:00,2,770,75,82,1,United Kingdom,151,Medium Value
12888,2,354.12,177.06,2011-03-29 14:31:00,2011-05-09 16:02:00,2,76,4,5,1,United Kingdom,41,Medium Value
12890,1,376.72,376.72,2011-11-15 17:26:00,2011-11-15 17:26:00,1,256,78,79,1,United Kingdom,0,Medium Value
12891,3,331.0,110.33,2011-02-20 11:28:00,2011-06-07 12:31:00,3,950,2,3,1,United Kingdom,107,Low Value
12893,1,176.55,176.55,2011-11-09 12:34:00,2011-11-09 12:34:00,1,90,27,31,1,United Kingdom,0,Low Value
12895,2,372.8,186.4,2011-09-14 08:35:00,2011-10-28 13:51:00,2,210,22,22,1,United Kingdom,44,Medium Value
12897,2,216.5,108.25,2011-02-11 11:40:00,2011-05-19 12:13:00,2,110,3,4,1,United Kingdom,97,Low Value
12901,28,17654.54,630.52,2011-03-14 10:41:00,2011-12-01 10:07:00,10,23075,30,116,1,United Kingdom,261,High Value
12902,1,138.68,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,1,66,10,10,1,United Kingdom,0,Low Value
12904,2,496.06,248.03,2011-06-20 13:18:00,2011-11-21 14:34:00,2,294,59,71,1,United Kingdom,154,Medium Value
12906,5,2919.81,583.96,2011-09-22 15:03:00,2011-11-28 09:55:00,2,1749,55,63,1,United Kingdom,66,High Value
12908,2,750.0,375.0,2011-01-31 12:37:00,2011-06-16 15:39:00,2,1200,1,2,1,United Kingdom,136,Medium Value
12909,5,2178.67,435.73,2011-03-31 12:51:00,2011-10-31 12:43:00,4,1280,78,91,1,United Kingdom,213,High Value
12910,8,3075.04,384.38,2011-04-12 10:01:00,2011-11-16 14:28:00,6,1692,48,75,1,United Kingdom,218,High Value
12912,5,1662.3,332.46,2011-10-30 11:35:00,2011-12-07 08:55:00,3,670,17,24,1,United Kingdom,37,Medium Value
12913,5,2483.63,496.73,2010-12-06 16:36:00,2011-12-05 12:11:00,5,1419,37,50,1,United Kingdom,363,High Value
12915,2,363.65,181.82,2010-12-02 12:33:00,2011-07-14 11:34:00,2,93,19,22,1,United Kingdom,223,Medium Value
12916,4,2944.95,736.24,2011-01-23 10:43:00,2011-07-24 10:35:00,4,1083,53,103,1,United Kingdom,181,High Value
12917,1,594.0,594.0,2011-08-03 16:42:00,2011-08-03 16:42:00,1,120,2,2,1,United Kingdom,0,Medium Value
12919,6,1335.19,222.53,2011-06-23 09:22:00,2011-12-01 13:47:00,5,673,34,50,1,United Kingdom,161,Medium Value
